"GEO_ID","NAME","P6_001N","P6_001NA","P6_002N","P6_002NA","P6_003N","P6_003NA","P6_004N","P6_004NA","P6_005N","P6_005NA","P6_006N","P6_006NA","P6_007N","P6_007NA",
"0500000US34005","Burlington County, New Jersey","502739","null","335641","null","90445","null","7988","null","32347","null","853","null","35465","null",
"0500000US34007","Camden County, New Jersey","569514","null","329428","null","114543","null","9493","null","37573","null","1040","null","77437","null",
"0500000US34009","Cape May County, New Jersey","101256","null","86836","null","4889","null","1496","null","1373","null","155","null","6507","null",
"0500000US34011","Cumberland County, New Jersey","173978","null","90816","null","33325","null","5605","null","2719","null","257","null","41256","null",
"0500000US34013","Essex County, New Jersey","960523","null","330002","null","364750","null","12742","null","55942","null","1494","null","195593","null",
"0500000US34015","Gloucester County, New Jersey","324289","null","249006","null","39322","null","5094","null","12280","null","409","null","18178","null",
"0500000US34017","Hudson County, New Jersey","835926","null","337216","null","98917","null","15635","null","133509","null","1800","null","248849","null",
"0500000US34019","Hunterdon County, New Jersey","138327","null","115270","null","4161","null","1483","null","7078","null","122","null","10213","null",
"0500000US34021","Mercer County, New Jersey","423115","null","207204","null","82970","null","6555","null","52733","null","719","null","72934","null",
"0500000US34023","Middlesex County, New Jersey","946656","null","428253","null","101288","null","11809","null","237945","null","1298","null","166063","null",
"0500000US34025","Monmouth County, New Jersey","697946","null","523741","null","49557","null","8049","null","42871","null","751","null","72977","null",
"0500000US34027","Morris County, New Jersey","558857","null","398859","null","22199","null","5880","null","64854","null","518","null","66547","null",
"0500000US34029","Ocean County, New Jersey","681600","null","574233","null","25247","null","8387","null","15227","null","519","null","57987","null",
"0500000US34031","Passaic County, New Jersey","592540","null","283814","null","70743","null","11679","null","35111","null","918","null","190275","null",
"0500000US34033","Salem County, New Jersey","69874","null","50857","null","10985","null","1548","null","1025","null","105","null","5354","null",
"0500000US34035","Somerset County, New Jersey","378482","null","213642","null","37107","null","4368","null","72038","null","403","null","50924","null",
"0500000US34037","Sussex County, New Jersey","156238","null","132805","null","4605","null","2228","null","4232","null","87","null","12281","null",
"0500000US34039","Union County, New Jersey","659041","null","305218","null","131527","null","9820","null","38151","null","924","null","173401","null",
"0500000US34041","Warren County, New Jersey","119310","null","95354","null","7642","null","1763","null","3802","null","151","null","10598","null",
"0500000US35001","Bernalillo County, New Mexico","826011","null","489210","null","31004","null","55760","null","28969","null","2242","null","218826","null",
"0500000US35003","Catron County, New Mexico","3961","null","3301","null","57","null","132","null","32","null","10","null","429","null",
"0500000US35005","Chaves County, New Mexico","77769","null","48605","null","1752","null","2084","null","949","null","97","null","24282","null",
"0500000US35006","Cibola County, New Mexico","30791","null","11322","null","444","null","12898","null","332","null","67","null","5728","null",
"0500000US35007","Colfax County, New Mexico","15094","null","10702","null","117","null","562","null","115","null","28","null","3570","null",
"0500000US35009","Curry County, New Mexico","56650","null","35444","null","3866","null","1557","null","1286","null","136","null","14361","null",
"0500000US35011","De Baca County, New Mexico","1921","null","1472","null","27","null","50","null","26","null","18","null","328","null",
"0500000US35013","Doña Ana County, New Mexico","281555","null","162960","null","6048","null","8362","null","4203","null","502","null","99480","null",
"0500000US35015","Eddy County, New Mexico","74279","null","47652","null","1440","null","2184","null","883","null","176","null","21944","null",
"0500000US35017","Grant County, New Mexico","33897","null","23624","null","515","null","1250","null","351","null","83","null","8074","null",
"0500000US35019","Guadalupe County, New Mexico","5872","null","3379","null","107","null","158","null","97","null","10","null","2121","null",
"0500000US35021","Harding County, New Mexico","846","null","596","null","11","null","29","null","11","null","2","null","197","null",
"0500000US35023","Hidalgo County, New Mexico","5214","null","3619","null","57","null","99","null","32","null","25","null","1382","null",
"0500000US35025","Lea County, New Mexico","90400","null","49456","null","3519","null","2180","null","912","null","94","null","34239","null",
"0500000US35027","Lincoln County, New Mexico","23581","null","17368","null","234","null","1154","null","246","null","44","null","4535","null",
"0500000US35028","Los Alamos County, New Mexico","22191","null","17056","null","353","null","604","null","1561","null","46","null","2571","null",
"0500000US35029","Luna County, New Mexico","31925","null","18997","null","471","null","813","null","305","null","57","null","11282","null",
"0500000US35031","McKinley County, New Mexico","77004","null","10776","null","793","null","58845","null","1200","null","114","null","5276","null",
"0500000US35033","Mora County, New Mexico","5577","null","3315","null","67","null","186","null","47","null","27","null","1935","null",
"0500000US35035","Otero County, New Mexico","80795","null","50046","null","3735","null","6557","null","1882","null","376","null","18199","null",
"0500000US35037","Quay County, New Mexico","10066","null","7390","null","168","null","347","null","102","null","29","null","2030","null",
"0500000US35039","Rio Arriba County, New Mexico","51241","null","24068","null","436","null","7868","null","367","null","61","null","18441","null",
"0500000US35041","Roosevelt County, New Mexico","22430","null","14923","null","712","null","593","null","321","null","66","null","5815","null",
"0500000US35043","Sandoval County, New Mexico","177502","null","107242","null","5107","null","22569","null","4346","null","660","null","37578","null",
"0500000US35045","San Juan County, New Mexico","133316","null","60776","null","1603","null","53898","null","1430","null","237","null","15372","null",
"0500000US35047","San Miguel County, New Mexico","35504","null","20299","null","468","null","1054","null","243","null","58","null","13382","null",
"0500000US35049","Santa Fe County, New Mexico","190334","null","122203","null","2439","null","9109","null","3594","null","382","null","52607","null",
"0500000US35051","Sierra County, New Mexico","13076","null","10224","null","143","null","617","null","169","null","15","null","1908","null",
"0500000US35053","Socorro County, New Mexico","19932","null","11139","null","352","null","2640","null","418","null","33","null","5350","null",
"0500000US35055","Taos County, New Mexico","42447","null","26463","null","399","null","3281","null","418","null","85","null","11801","null",
"0500000US35057","Torrance County, New Mexico","17510","null","12063","null","258","null","831","null","146","null","43","null","4169","null",
"0500000US35059","Union County, New Mexico","4975","null","3517","null","117","null","185","null","45","null","23","null","1088","null",
"0500000US35061","Valencia County, New Mexico","94628","null","56766","null","1590","null","5159","null","959","null","166","null","29988","null",
"0500000US36001","Albany County, New York","338396","null","234436","null","51493","null","5427","null","27680","null","540","null","18820","null",
